#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.002, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 2/19/2023 10:5:13, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 1.387
t (ns), A (mV)
+60000E-1, +9056E-07
+61000E-1, +8966E-07
+62000E-1, +8963E-07
+63000E-1, +9038E-07
+64000E-1, +8875E-07
+65000E-1, +9044E-07
+66000E-1, +8978E-07
+67000E-1, +9050E-07
+68000E-1, +8972E-07
+69000E-1, +8900E-07
+70000E-1, +9128E-07
+71000E-1, +8969E-07
+72000E-1, +8859E-07
+73000E-1, +8975E-07
+74000E-1, +9034E-07
+75000E-1, +8922E-07
+76000E-1, +9025E-07
+77000E-1, +9056E-07
+78000E-1, +9009E-07
+79000E-1, +8863E-07
+80000E-1, +8931E-07
+81000E-1, +8822E-07
+82000E-1, +8884E-07
+83000E-1, +8891E-07
+84000E-1, +8928E-07
+85000E-1, +8950E-07
+86000E-1, +8894E-07
+87000E-1, +8897E-07
+88000E-1, +9094E-07
+89000E-1, +8991E-07
+90000E-1, +9003E-07
+91000E-1, +9053E-07
+92000E-1, +9009E-07
+93000E-1, +9153E-07
+94000E-1, +8881E-07
+95000E-1, +9034E-07
+96000E-1, +9063E-07
+97000E-1, +8822E-07
+98000E-1, +9013E-07
+99000E-1, +9097E-07
+10000E0, +9109E-07
+10100E0, +8834E-07
+10200E0, +9016E-07
+10300E0, +9109E-07
+10400E0, +8944E-07
+10500E0, +8975E-07
+10600E0, +9034E-07
+10700E0, +8997E-07
+10800E0, +8916E-07
+10900E0, +9141E-07
+11000E0, +9009E-07
+11100E0, +9119E-07
+11200E0, +8909E-07
+11300E0, +8997E-07
+11400E0, +9022E-07
+11500E0, +9044E-07
+11600E0, +8944E-07
+11700E0, +9009E-07
+11800E0, +9053E-07
+11900E0, +9050E-07
+12000E0, +8919E-07
+12100E0, +9016E-07
+12200E0, +8991E-07
+12300E0, +8838E-07
+12400E0, +9100E-07
+12500E0, +8928E-07
+12600E0, +9178E-07
+12700E0, +8806E-07
+12800E0, +9044E-07
+12900E0, +8978E-07
+13000E0, +9034E-07
+13100E0, +8847E-07
+13200E0, +9066E-07
+13300E0, +9113E-07
+13400E0, +8963E-07
+13500E0, +8916E-07
+13600E0, +9088E-07
+13700E0, +8906E-07
+13800E0, +8925E-07
+13900E0, +8984E-07
+14000E0, +9013E-07
+14100E0, +9072E-07
+14200E0, +8866E-07
+14300E0, +9044E-07
+14400E0, +9031E-07
+14500E0, +8956E-07
+14600E0, +8969E-07
+14700E0, +9100E-07
+14800E0, +9063E-07
+14900E0, +9038E-07
+15000E0, +9031E-07
+15100E0, +9009E-07
+15200E0, +8850E-07
+15300E0, +8972E-07
+15400E0, +8944E-07
+15500E0, +9044E-07
+15600E0, +9028E-07
+15700E0, +8947E-07
+15800E0, +9081E-07
+15900E0, +9034E-07
+16000E0, +8953E-07
+16100E0, +9059E-07
+16200E0, +8872E-07
+16300E0, +9116E-07
+16400E0, +8897E-07
+16500E0, +9069E-07
+16600E0, +8991E-07
+16700E0, +8938E-07
+16800E0, +8950E-07
+16900E0, +9053E-07
+17000E0, +8878E-07
+17100E0, +8906E-07
+17200E0, +8903E-07
+17300E0, +9066E-07
+17400E0, +8906E-07
+17500E0, +8978E-07
+17600E0, +8991E-07
+17700E0, +8994E-07
+17800E0, +8931E-07
+17900E0, +8928E-07
+18000E0, +9084E-07
+18100E0, +8916E-07
+18200E0, +8928E-07
+18300E0, +9069E-07
+18400E0, +9025E-07
+18500E0, +8972E-07
+18600E0, +8859E-07
+18700E0, +9128E-07
+18800E0, +8953E-07
+18900E0, +9025E-07
+19000E0, +8897E-07
+19100E0, +9044E-07
+19200E0, +9022E-07
+19300E0, +9025E-07
+19400E0, +8984E-07
+19500E0, +9169E-07
+19600E0, +8913E-07
+19700E0, +8959E-07
+19800E0, +9006E-07
+19900E0, +9075E-07
+20000E0, +8934E-07
+20100E0, +8878E-07
+20200E0, +9100E-07
+20300E0, +8966E-07
+20400E0, +8959E-07
+20500E0, +9116E-07
+20600E0, +9059E-07
+20700E0, +8984E-07
+20800E0, +9019E-07
+20900E0, +8919E-07
+21000E0, +9084E-07
+21100E0, +8963E-07
+21200E0, +8972E-07
+21300E0, +9000E-07
+21400E0, +8925E-07
+21500E0, +8913E-07
+21600E0, +8978E-07
+21700E0, +9075E-07
+21800E0, +8916E-07
+21900E0, +8956E-07
+22000E0, +9150E-07
+22100E0, +9003E-07
+22200E0, +8856E-07
+22300E0, +8938E-07
+22400E0, +9100E-07
+22500E0, +8994E-07
+22600E0, +9091E-07
+22700E0, +9013E-07
+22800E0, +8956E-07
+22900E0, +8925E-07
+23000E0, +8956E-07
+23100E0, +8925E-07
+23200E0, +9019E-07
+23300E0, +8963E-07
+23400E0, +9056E-07
+23500E0, +8981E-07
+23600E0, +8972E-07
+23700E0, +8859E-07
+23800E0, +9078E-07
+23900E0, +9050E-07
+24000E0, +8969E-07
+24100E0, +9141E-07
+24200E0, +8978E-07
+24300E0, +9041E-07
+24400E0, +8963E-07
+24500E0, +8919E-07
+24600E0, +9053E-07
+24700E0, +9016E-07
+24800E0, +8966E-07
+24900E0, +9031E-07
+25000E0, +8944E-07
+25100E0, +9084E-07
+25200E0, +8938E-07
+25300E0, +9122E-07
+25400E0, +8959E-07
+25500E0, +9003E-07
+25600E0, +9078E-07
+25700E0, +9000E-07
+25800E0, +8975E-07
+25900E0, +8934E-07
+26000E0, +9113E-07
+26100E0, +8903E-07
+26200E0, +9103E-07
+26300E0, +8891E-07
+26400E0, +9100E-07
+26500E0, +9047E-07
+26600E0, +8903E-07
+26700E0, +8944E-07
+26800E0, +9022E-07
+26900E0, +8903E-07
+27000E0, +8900E-07
+27100E0, +9050E-07
+27200E0, +9013E-07
+27300E0, +9113E-07
+27400E0, +9022E-07
+27500E0, +8931E-07
+27600E0, +8928E-07
+27700E0, +8944E-07
+27800E0, +8938E-07
+27900E0, +9094E-07
+28000E0, +8897E-07
+28100E0, +8966E-07
+28200E0, +8981E-07
+28300E0, +8916E-07
+28400E0, +9009E-07
+28500E0, +8863E-07
+28600E0, +9063E-07
+28700E0, +8966E-07
+28800E0, +9000E-07
+28900E0, +8984E-07
+29000E0, +9125E-07
+29100E0, +8891E-07
+29200E0, +9034E-07
+29300E0, +9053E-07
+29400E0, +9056E-07
+29500E0, +8944E-07
+29600E0, +8913E-07
+29700E0, +9056E-07
+29800E0, +9013E-07
+29900E0, +8947E-07
+30000E0, +8916E-07
+30100E0, +9019E-07
+30200E0, +9044E-07
+30300E0, +9009E-07
+30400E0, +8828E-07
+30500E0, +8966E-07
+30600E0, +8922E-07
+30700E0, +8863E-07
+30800E0, +9097E-07
+30900E0, +8928E-07
+31000E0, +8913E-07
+31100E0, +8972E-07
+31200E0, +8984E-07
+31300E0, +8978E-07
+31400E0, +8913E-07
+31500E0, +9075E-07
+31600E0, +8984E-07
+31700E0, +8934E-07
+31800E0, +9003E-07
+31900E0, +8931E-07
+32000E0, +8925E-07
+32100E0, +8869E-07
+32200E0, +9056E-07
+32300E0, +9094E-07
+32400E0, +8884E-07
+32500E0, +8853E-07
+32600E0, +8938E-07
+32700E0, +8981E-07
+32800E0, +8944E-07
+32900E0, +8963E-07
+33000E0, +9059E-07
+33100E0, +9069E-07
+33200E0, +8869E-07
+33300E0, +9009E-07
+33400E0, +8963E-07
+33500E0, +9041E-07
+33600E0, +8894E-07
+33700E0, +9047E-07
+33800E0, +8963E-07
+33900E0, +9053E-07
+34000E0, +8956E-07
+34100E0, +8997E-07
+34200E0, +9078E-07
+34300E0, +8963E-07
+34400E0, +9019E-07
+34500E0, +8941E-07
+34600E0, +9028E-07
+34700E0, +8891E-07
+34800E0, +9050E-07
+34900E0, +8991E-07
+35000E0, +9003E-07
+35100E0, +8894E-07
+35200E0, +9069E-07
+35300E0, +9059E-07
+35400E0, +8944E-07
+35500E0, +8841E-07
+35600E0, +9006E-07
+35700E0, +8850E-07
+35800E0, +8928E-07
+35900E0, +8963E-07
+36000E0, +9053E-07
+36100E0, +9009E-07
+36200E0, +8984E-07
+36300E0, +8984E-07
+36400E0, +9081E-07
+36500E0, +8897E-07
+36600E0, +8947E-07
+36700E0, +9019E-07
+36800E0, +8916E-07
+36900E0, +8900E-07
+37000E0, +8981E-07
+37100E0, +9025E-07
+37200E0, +8994E-07
+37300E0, +9006E-07
+37400E0, +9041E-07
+37500E0, +8863E-07
+37600E0, +8909E-07
+37700E0, +8928E-07
+37800E0, +9103E-07
+37900E0, +9075E-07
+38000E0, +8925E-07
+38100E0, +9069E-07
+38200E0, +8959E-07
+38300E0, +9038E-07
+38400E0, +8997E-07
+38500E0, +9000E-07
+38600E0, +8950E-07
+38700E0, +8988E-07
+38800E0, +9044E-07
+38900E0, +9128E-07
+39000E0, +8922E-07
+39100E0, +8953E-07
+39200E0, +8891E-07
+39300E0, +9056E-07
+39400E0, +8950E-07
+39500E0, +8888E-07
+39600E0, +9081E-07
+39700E0, +8944E-07
+39800E0, +8909E-07
+39900E0, +9038E-07
+40000E0, +8931E-07
+40100E0, +8984E-07
+40200E0, +8991E-07
+40300E0, +9125E-07
+40400E0, +9063E-07
+40500E0, +8856E-07
+40600E0, +9028E-07
+40700E0, +9019E-07
+40800E0, +8984E-07
+40900E0, +8981E-07
+41000E0, +8925E-07
+41100E0, +9072E-07
+41200E0, +9000E-07
+41300E0, +9009E-07
+41400E0, +8878E-07
+41500E0, +9016E-07
+41600E0, +9006E-07
+41700E0, +8847E-07
+41800E0, +8997E-07
+41900E0, +8941E-07
+42000E0, +8906E-07
+42100E0, +8978E-07
+42200E0, +9009E-07
+42300E0, +9078E-07
+42400E0, +8878E-07
+42500E0, +8994E-07
+42600E0, +8872E-07
+42700E0, +8981E-07
+42800E0, +8866E-07
+42900E0, +8953E-07
+43000E0, +9147E-07
+43100E0, +8953E-07
+43200E0, +8966E-07
+43300E0, +9134E-07
+43400E0, +9019E-07
+43500E0, +8903E-07
+43600E0, +9113E-07
+43700E0, +8978E-07
+43800E0, +8856E-07
+43900E0, +8928E-07
+44000E0, +8947E-07
+44100E0, +9131E-07
+44200E0, +8844E-07
+44300E0, +9047E-07
+44400E0, +9081E-07
+44500E0, +9088E-07
+44600E0, +8878E-07
+44700E0, +8922E-07
+44800E0, +9097E-07
+44900E0, +8891E-07
+45000E0, +8959E-07
+45100E0, +8959E-07
+45200E0, +9156E-07
+45300E0, +8869E-07
+45400E0, +8956E-07
+45500E0, +8894E-07
+45600E0, +8931E-07
+45700E0, +8906E-07
+45800E0, +8988E-07
+45900E0, +9006E-07
+46000E0, +8984E-07
+46100E0, +8950E-07
+46200E0, +9031E-07
+46300E0, +9022E-07
+46400E0, +8988E-07
+46500E0, +8941E-07
+46600E0, +9109E-07
+46700E0, +9000E-07
+46800E0, +8850E-07
+46900E0, +9006E-07
+47000E0, +9116E-07
+47100E0, +8863E-07
+47200E0, +8947E-07
+47300E0, +9006E-07
+47400E0, +9081E-07
+47500E0, +8947E-07
+47600E0, +9013E-07
+47700E0, +8988E-07
+47800E0, +8994E-07
+47900E0, +8900E-07
+48000E0, +8988E-07
+48100E0, +8972E-07
+48200E0, +8988E-07
+48300E0, +8944E-07
+48400E0, +9025E-07
+48500E0, +9028E-07
+48600E0, +8944E-07
+48700E0, +9047E-07
+48800E0, +8969E-07
+48900E0, +8956E-07
+49000E0, +8991E-07
+49100E0, +9019E-07
+49200E0, +9072E-07
+49300E0, +8956E-07
+49400E0, +8888E-07
+49500E0, +8988E-07
+49600E0, +9056E-07
+49700E0, +8891E-07
+49800E0, +9006E-07
+49900E0, +8991E-07
+50000E0, +8947E-07
+50100E0, +8875E-07
+50200E0, +9025E-07
+50300E0, +9078E-07
+50400E0, +9022E-07
+50500E0, +9025E-07
+50600E0, +8950E-07
+50700E0, +9056E-07
+50800E0, +8856E-07
+50900E0, +9028E-07
+51000E0, +8913E-07
+51100E0, +8991E-07
+51200E0, +8959E-07
+51300E0, +8934E-07
+51400E0, +9116E-07
+51500E0, +9081E-07
+51600E0, +8859E-07
+51700E0, +9059E-07
+51800E0, +8834E-07
+51900E0, +8888E-07
+52000E0, +8859E-07
+52100E0, +8997E-07
+52200E0, +9050E-07
+52300E0, +8953E-07
+52400E0, +8966E-07
+52500E0, +8953E-07
+52600E0, +8997E-07
+52700E0, +8922E-07
+52800E0, +9056E-07
+52900E0, +9022E-07
+53000E0, +9044E-07
+53100E0, +8919E-07
+53200E0, +9097E-07
+53300E0, +9000E-07
+53400E0, +8919E-07
+53500E0, +9088E-07
+53600E0, +8972E-07
+53700E0, +8903E-07
+53800E0, +8922E-07
+53900E0, +8978E-07
+54000E0, +8938E-07
+54100E0, +8884E-07
+54200E0, +8866E-07
+54300E0, +9103E-07
+54400E0, +9013E-07
+54500E0, +8881E-07
+54600E0, +8991E-07
+54700E0, +9075E-07
+54800E0, +8909E-07
+54900E0, +8984E-07
+55000E0, +9091E-07
+55100E0, +8953E-07
+55200E0, +8869E-07
+55300E0, +9038E-07
+55400E0, +9072E-07
+55500E0, +8975E-07
+55600E0, +8991E-07
+55700E0, +8994E-07
+55800E0, +8975E-07
+55900E0, +8947E-07
+56000E0, +8897E-07
+56100E0, +9047E-07
+56200E0, +8944E-07
+56300E0, +8878E-07
+56400E0, +8963E-07
+56500E0, +8953E-07
+56600E0, +8891E-07
+56700E0, +9038E-07
+56800E0, +9038E-07
+56900E0, +9075E-07
+57000E0, +9097E-07
+57100E0, +8816E-07
+57200E0, +9128E-07
+57300E0, +8909E-07
+57400E0, +8841E-07
+57500E0, +9031E-07
+57600E0, +8919E-07
+57700E0, +8941E-07
+57800E0, +8991E-07
+57900E0, +8863E-07
+58000E0, +9106E-07
+58100E0, +8963E-07
+58200E0, +8916E-07
+58300E0, +9047E-07
+58400E0, +9097E-07
+58500E0, +9025E-07
+58600E0, +8978E-07
+58700E0, +9141E-07
+58800E0, +8928E-07
+58900E0, +8997E-07
+59000E0, +8956E-07
+59100E0, +8972E-07
+59200E0, +9116E-07
+59300E0, +8959E-07
+59400E0, +9153E-07
+59500E0, +9022E-07
+59600E0, +9072E-07
+59700E0, +8963E-07
+59800E0, +9072E-07
+59900E0, +8988E-07
+60000E0, +8800E-07
+60100E0, +8966E-07
+60200E0, +9013E-07
+60300E0, +9034E-07
+60400E0, +8947E-07
+60500E0, +9013E-07
+60600E0, +8997E-07
+60700E0, +8931E-07
+60800E0, +8913E-07
+60900E0, +9119E-07
+61000E0, +9028E-07
+61100E0, +8884E-07
+61200E0, +9075E-07
+61300E0, +8931E-07
+61400E0, +8938E-07
+61500E0, +8909E-07
+61600E0, +9050E-07
+61700E0, +8941E-07
+61800E0, +8966E-07
+61900E0, +8956E-07
+62000E0, +9009E-07
+62100E0, +9056E-07
+62200E0, +8956E-07
+62300E0, +9044E-07
+62400E0, +8903E-07
+62500E0, +9094E-07
+62600E0, +8941E-07
+62700E0, +9059E-07
+62800E0, +9109E-07
+62900E0, +8938E-07
+63000E0, +9025E-07
+63100E0, +9013E-07
+63200E0, +8984E-07
+63300E0, +9059E-07
+63400E0, +8959E-07
+63500E0, +9153E-07
+63600E0, +8947E-07
+63700E0, +9059E-07
+63800E0, +8988E-07
+63900E0, +8956E-07
+64000E0, +9050E-07
+64100E0, +8966E-07
+64200E0, +8991E-07
+64300E0, +9003E-07
+64400E0, +9022E-07
+64500E0, +8888E-07
+64600E0, +8950E-07
+64700E0, +8966E-07
+64800E0, +8966E-07
+64900E0, +9097E-07
+65000E0, +9016E-07
+65100E0, +8934E-07
+65200E0, +9075E-07
+65300E0, +9056E-07
+65400E0, +8972E-07
+65500E0, +9016E-07
+65600E0, +8878E-07
+65700E0, +9003E-07
+65800E0, +9050E-07
+65900E0, +8969E-07
+66000E0, +8863E-07
+66100E0, +9125E-07
+66200E0, +8978E-07
+66300E0, +9028E-07
+66400E0, +9078E-07
+66500E0, +9031E-07
+66600E0, +8906E-07
+66700E0, +8938E-07
+66800E0, +8963E-07
+66900E0, +8953E-07
+67000E0, +8969E-07
+67100E0, +9131E-07
+67200E0, +9109E-07
+67300E0, +9084E-07
+67400E0, +9031E-07
+67500E0, +8863E-07
+67600E0, +8997E-07
+67700E0, +8809E-07
+67800E0, +8947E-07
+67900E0, +9009E-07
+68000E0, +8906E-07
+68100E0, +8906E-07
+68200E0, +9103E-07
+68300E0, +8931E-07
+68400E0, +8928E-07
+68500E0, +8909E-07
+68600E0, +9109E-07
+68700E0, +9066E-07
+68800E0, +8941E-07
+68900E0, +8988E-07
+69000E0, +9094E-07
+69100E0, +8984E-07
+69200E0, +8959E-07
+69300E0, +8959E-07
+69400E0, +9038E-07
+69500E0, +8981E-07
+69600E0, +8963E-07
+69700E0, +9016E-07
+69800E0, +9878E-07
+69900E0, +6397E-07
+70000E0, +1029E-06
+70100E0, +1172E-06
+70200E0, +4444E-07
+70300E0, +9778E-07
+70400E0, +1142E-06
+70500E0, +6878E-07
+70600E0, +8597E-07
+70700E0, +1053E-06
+70800E0, +8269E-07
+70900E0, +8331E-07
+71000E0, +1006E-06
+71100E0, +8319E-07
+71200E0, +8909E-07
+71300E0, +9194E-07
+71400E0, +8744E-07
+71500E0, +8963E-07
+71600E0, +8894E-07
+71700E0, +8938E-07
+71800E0, +8894E-07
+71900E0, +8969E-07
+72000E0, +9022E-07
+72100E0, +8806E-07
+72200E0, +8806E-07
+72300E0, +8997E-07
+72400E0, +9006E-07
+72500E0, +8822E-07
+72600E0, +9059E-07
+72700E0, +9153E-07
+72800E0, +8828E-07
+72900E0, +8975E-07
+73000E0, +8909E-07
+73100E0, +8875E-07
+73200E0, +8913E-07
+73300E0, +9091E-07
+73400E0, +8919E-07
+73500E0, +8947E-07
+73600E0, +8922E-07
+73700E0, +8997E-07
+73800E0, +8941E-07
+73900E0, +8984E-07
+74000E0, +8894E-07
+74100E0, +8909E-07
+74200E0, +8916E-07
+74300E0, +8981E-07
+74400E0, +8859E-07
+74500E0, +8991E-07
+74600E0, +8900E-07
+74700E0, +8891E-07
+74800E0, +8984E-07
+74900E0, +9031E-07
+75000E0, +8881E-07
+75100E0, +8856E-07
+75200E0, +9056E-07
+75300E0, +8884E-07
+75400E0, +8834E-07
+75500E0, +8881E-07
+75600E0, +8991E-07
+75700E0, +8956E-07
+75800E0, +8931E-07
+75900E0, +9013E-07
+76000E0, +8888E-07
+76100E0, +8972E-07
+76200E0, +8906E-07
+76300E0, +9031E-07
+76400E0, +8884E-07
+76500E0, +8422E-07
+76600E0, +8950E-07
+76700E0, +9131E-07
+76800E0, +8950E-07
+76900E0, +8769E-07
+77000E0, +9044E-07
+77100E0, +9094E-07
+77200E0, +8894E-07
+77300E0, +8931E-07
+77400E0, +9094E-07
+77500E0, +8866E-07
+77600E0, +8925E-07
+77700E0, +8863E-07
+77800E0, +9009E-07
+77900E0, +8972E-07
+78000E0, +8822E-07
+78100E0, +8975E-07
+78200E0, +8972E-07
+78300E0, +8953E-07
+78400E0, +8869E-07
+78500E0, +9006E-07
+78600E0, +8922E-07
+78700E0, +8972E-07
+78800E0, +8916E-07
+78900E0, +8975E-07
+79000E0, +8919E-07
+79100E0, +9044E-07
+79200E0, +9038E-07
+79300E0, +9203E-07
+79400E0, +8916E-07
+79500E0, +9056E-07
+79600E0, +9016E-07
+79700E0, +8913E-07
+79800E0, +8834E-07
+79900E0, +9034E-07
+80000E0, +8906E-07
+80100E0, +8972E-07
+80200E0, +8913E-07
+80300E0, +8900E-07
+80400E0, +8953E-07
+80500E0, +8925E-07
+80600E0, +9003E-07
+80700E0, +9031E-07
+80800E0, +9038E-07
+80900E0, +8984E-07
+81000E0, +9063E-07
+81100E0, +9138E-07
+81200E0, +9066E-07
+81300E0, +8894E-07
+81400E0, +9044E-07
+81500E0, +9041E-07
+81600E0, +8878E-07
+81700E0, +8959E-07
+81800E0, +8997E-07
+81900E0, +9038E-07
+82000E0, +9066E-07
+82100E0, +9038E-07
+82200E0, +9128E-07
+82300E0, +8938E-07
+82400E0, +9022E-07
+82500E0, +9091E-07
+82600E0, +8959E-07
+82700E0, +8956E-07
+82800E0, +8941E-07
+82900E0, +9078E-07
+83000E0, +8972E-07
+83100E0, +8888E-07
+83200E0, +9081E-07
+83300E0, +9013E-07
+83400E0, +8984E-07
+83500E0, +8981E-07
+83600E0, +9003E-07
+83700E0, +9016E-07
+83800E0, +9072E-07
+83900E0, +8941E-07
+84000E0, +9103E-07
+84100E0, +8919E-07
+84200E0, +8894E-07
+84300E0, +9059E-07
+84400E0, +8969E-07
+84500E0, +9053E-07
+84600E0, +8884E-07
+84700E0, +9134E-07
+84800E0, +8941E-07
+84900E0, +8991E-07
+85000E0, +8938E-07
+85100E0, +8916E-07
+85200E0, +8991E-07
+85300E0, +8950E-07
+85400E0, +9088E-07
+85500E0, +8978E-07
+85600E0, +9041E-07
+85700E0, +8925E-07
+85800E0, +8988E-07
+85900E0, +9013E-07
+86000E0, +8978E-07
+86100E0, +9022E-07
+86200E0, +8963E-07
+86300E0, +8894E-07
+86400E0, +8906E-07
+86500E0, +9013E-07
+86600E0, +9134E-07
+86700E0, +8906E-07
+86800E0, +8894E-07
+86900E0, +8994E-07
+87000E0, +9038E-07
+87100E0, +8894E-07
+87200E0, +8969E-07
+87300E0, +9050E-07
+87400E0, +9103E-07
+87500E0, +8856E-07
+87600E0, +9081E-07
+87700E0, +9209E-07
+87800E0, +8922E-07
+87900E0, +9003E-07
+88000E0, +8881E-07
+88100E0, +9078E-07
+88200E0, +8931E-07
+88300E0, +8969E-07
+88400E0, +9144E-07
+88500E0, +8981E-07
+88600E0, +8847E-07
+88700E0, +9075E-07
+88800E0, +9084E-07
+88900E0, +9038E-07
+89000E0, +8922E-07
+89100E0, +9047E-07
+89200E0, +9025E-07
+89300E0, +8959E-07
+89400E0, +8969E-07
+89500E0, +8966E-07
+89600E0, +9003E-07
+89700E0, +8934E-07
+89800E0, +9188E-07
+89900E0, +9028E-07
+90000E0, +9059E-07
+90100E0, +8897E-07
+90200E0, +9063E-07
+90300E0, +8881E-07
+90400E0, +9019E-07
+90500E0, +8963E-07
+90600E0, +8947E-07
+90700E0, +9072E-07
+90800E0, +8853E-07
+90900E0, +8963E-07
+91000E0, +9081E-07
+91100E0, +8906E-07
+91200E0, +8997E-07
+91300E0, +8978E-07
+91400E0, +8963E-07
+91500E0, +8997E-07
+91600E0, +8894E-07
+91700E0, +9031E-07
+91800E0, +9094E-07
+91900E0, +8944E-07
+92000E0, +8866E-07
+92100E0, +9056E-07
+92200E0, +9134E-07
+92300E0, +8928E-07
+92400E0, +9003E-07
+92500E0, +8978E-07
+92600E0, +8903E-07
+92700E0, +9097E-07
+92800E0, +8991E-07
+92900E0, +9044E-07
+93000E0, +8916E-07
+93100E0, +8997E-07
+93200E0, +8950E-07
+93300E0, +9041E-07
+93400E0, +8997E-07
+93500E0, +9009E-07
+93600E0, +9031E-07
+93700E0, +9019E-07
+93800E0, +8809E-07
+93900E0, +9081E-07
+94000E0, +8947E-07
+94100E0, +8956E-07
+94200E0, +9038E-07
+94300E0, +9028E-07
+94400E0, +8909E-07
+94500E0, +8925E-07
+94600E0, +8906E-07
+94700E0, +9009E-07
+94800E0, +8881E-07
+94900E0, +8938E-07
+95000E0, +9103E-07
+95100E0, +9056E-07
+95200E0, +8997E-07
+95300E0, +9022E-07
+95400E0, +9059E-07
+95500E0, +8872E-07
+95600E0, +9056E-07
+95700E0, +9034E-07
+95800E0, +9138E-07
+95900E0, +8994E-07
+96000E0, +8947E-07
+96100E0, +9103E-07
+96200E0, +8944E-07
+96300E0, +8928E-07
+96400E0, +9059E-07
+96500E0, +9016E-07
+96600E0, +8956E-07
+96700E0, +9069E-07
+96800E0, +9044E-07
+96900E0, +9053E-07
+97000E0, +8953E-07
+97100E0, +8878E-07
+97200E0, +9125E-07
+97300E0, +9013E-07
+97400E0, +8984E-07
+97500E0, +9047E-07
+97600E0, +9003E-07
+97700E0, +9013E-07
+97800E0, +9013E-07
+97900E0, +8922E-07
+98000E0, +9047E-07
+98100E0, +9113E-07
+98200E0, +9038E-07
+98300E0, +9166E-07
+98400E0, +9072E-07
+98500E0, +9031E-07
+98600E0, +9000E-07
+98700E0, +9091E-07
+98800E0, +8966E-07
+98900E0, +8969E-07
+99000E0, +9034E-07
+99100E0, +9166E-07
+99200E0, +8922E-07
+99300E0, +8919E-07
+99400E0, +9175E-07
+99500E0, +8997E-07
+99600E0, +8938E-07
+99700E0, +9153E-07
+99800E0, +9028E-07
+99900E0, +9047E-07
+10000E1, +8991E-07
+10010E1, +9006E-07
+10020E1, +9075E-07
